model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_11_Kf_dist,7969.0,1649.0,12352.0,5900.0,0.7291352709006099,0.8285506342274901,0.5745908140457134,0.8822226983786873,0.6785881551496572,0.7284067562122003,0.7914462183512958,0.96,0.4804447225209361,0.6595344890066421,0.4574745067546736,0.11777730162131275,0.42540918595428656,0.6767477536708306,4.878620974805356,0.4822015878032679
IGRP_WF_12_Kf_dist,7675.0,917.0,13084.0,6194.0,0.7448510943667025,0.8932728119180633,0.5533924579998558,0.9345046782372688,0.6834067939984863,0.7439485681185622,0.8078779783294632,0.92,0.5282655000490547,0.6248675587626156,0.4887738034152297,0.06549532176273122,0.4466075420001442,0.6787011100736591,8.449343298207179,0.4779082998734346
IGRP_WF_13_Kf_dist,8973.0,1168.0,12833.0,4896.0,0.7824183710082526,0.8848239818558328,0.6469824789097989,0.9165773873294764,0.7474385672636401,0.7817799331196377,0.8160713482611321,0.8,0.5856789940246145,0.5659961052855813,0.5642748667340495,0.08342261267052352,0.3530175210902012,0.7238422922894693,7.7554808965891215,0.38514753469834856
IGRP_WF_14_Kf_dist,7451.0,645.0,13356.0,6418.0,0.7465733763903839,0.920331027667984,0.5372413295839642,0.9539318620098564,0.6784429774641475,0.7455865957969103,0.8010859920808784,0.92,0.5409464089049453,0.6095215040788049,0.4921388620616745,0.04606813799014356,0.4627586704160357,0.6754323859613635,11.661885047294705,0.4851066295668551
IGRP_WF_15_Kf_dist,8794.0,1396.0,12605.0,5075.0,0.7678148546824543,0.8630029440628066,0.6340759968274571,0.9002928362259839,0.7310362026684399,0.7671844165267204,0.8072988348756173,1.0,0.5547725952944341,0.6071534711290465,0.5350378760778851,0.09970716377401614,0.3659240031725431,0.7129524886877828,6.359382544112625,0.4064499776611484
IGRP_WF_16_Kf_dist,7950.0,1178.0,12823.0,5919.0,0.7453534266236096,0.8709465381244522,0.5732208522604371,0.9158631526319548,0.6913945297212679,0.744542002446196,0.8011026158432522,0.96,0.5210624524375524,0.6211714358394481,0.4898733983881514,0.08413684736804514,0.4267791477395631,0.6841852523743464,6.812958533530033,0.4659857168760526
IGRP_WF_17_Kf_dist,8915.0,1888.0,12113.0,4954.0,0.7545030498744171,0.8252337313709155,0.6428004903021126,0.8651524891079209,0.7226815823605707,0.7539764897050167,0.7963533130203111,1.0,0.521284523913513,0.7215734676788266,0.5084828724451169,0.13484751089207914,0.3571995096978874,0.7097322317923478,4.7668695258050215,0.4128746252191961
IGRP_WF_18_Kf_dist,7630.0,830.0,13171.0,6239.0,0.7463580911374238,0.9018912529550828,0.5501478116663061,0.9407185201057068,0.6834161852299699,0.7454331658860065,0.8056785716546138,0.8400000000000001,0.5337862688653056,0.5901558035093915,0.4917704373129333,0.05928147989429326,0.4498521883336937,0.6785677485832046,9.280264471252952,0.4782006293265543
IGRP_WF_19_Kf_dist,8835.0,1342.0,12659.0,5034.0,0.7712235378543236,0.8681340277095411,0.6370322301535799,0.9041497035926004,0.7348415536887632,0.7705909668730901,0.8042173825959271,1.0,0.5619979947801038,0.6393432192385443,0.5418619042014111,0.09585029640739948,0.3629677698464201,0.7154806985813599,6.646116433964435,0.40144653966503896
IGRP_WF_20_Kf_dist,7479.0,1139.0,12862.0,6390.0,0.7298528884104772,0.8678347644465073,0.5392602206359507,0.9186486679522892,0.6651843287232623,0.7289544442941199,0.7956756166109062,1.0,0.4953817514811881,0.6935970545551149,0.4587276109100818,0.08135133204771088,0.4607397793640493,0.6680864325784334,6.628781693699689,0.5015407907694024
