model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_14_Kf_dist,5462.0,182.0,13819.0,8407.0,0.6918191603875135,0.9677533664068037,0.39382796164107003,0.9870009285051068,0.559831906933839,0.6904144450730885,0.8010859920808784,0.92,0.4738139373035963,0.6095215040788049,0.3818965215530405,0.012999071494893221,0.6061720383589301,0.6217493026185549,30.29662247767375,0.6141554894756045
IGRP_WF_15_Kf_dist,6736.0,508.0,13493.0,7133.0,0.7258342303552207,0.9298729983434566,0.4856875045064533,0.9637168773659024,0.638090276133188,0.7247021909361778,0.8072988348756173,1.0,0.5123216123184551,0.6071534711290465,0.4504186247219049,0.03628312263409757,0.5143124954935467,0.6541743430621546,13.386044784635533,0.5336759245093862
IGRP_WF_16_Kf_dist,3164.0,286.0,13715.0,10705.0,0.6056332974524579,0.9171014492753624,0.22813468887446825,0.979572887650882,0.3653790634563197,0.6038537882626752,0.8011026158432522,0.96,0.3153349172063552,0.6211714358394481,0.2084457506468672,0.02042711234911792,0.7718653111255318,0.5616298116298116,11.168229996263742,0.787961080646633
IGRP_WF_17_Kf_dist,7860.0,897.0,13104.0,6009.0,0.7522066738428418,0.8975676601575883,0.5667315595933377,0.9359331476323121,0.6947759215062318,0.7513323536128248,0.7963533130203111,1.0,0.5414251069803765,0.7215734676788266,0.5035396189247004,0.06406685236768803,0.4332684404066624,0.6856066551561765,8.84594043017427,0.4629266967440232
IGRP_WF_18_Kf_dist,5042.0,201.0,13800.0,8827.0,0.6760674560459276,0.9616631699408736,0.36354459586127336,0.9856438825798156,0.5276266220175806,0.6745942392205445,0.8056785716546138,0.8400000000000001,0.4467438578336551,0.5901558035093915,0.3502152746808177,0.014356117420184273,0.6364554041387267,0.6098908383789279,25.323322819172567,0.6457255154598778
IGRP_WF_19_Kf_dist,7316.0,307.0,13694.0,6553.0,0.7538571941155364,0.9597271415453232,0.5275073905833153,0.9780729947860868,0.6808114647310627,0.7527901926847009,0.8042173825959271,1.0,0.5670861193978513,0.6393432192385443,0.5066559955346104,0.02192700521391329,0.4724926094166847,0.6763471131525658,24.057429887807807,0.4830852215892363
IGRP_WF_20_Kf_dist,5497.0,328.0,13673.0,8372.0,0.6878363832077503,0.9436909871244636,0.3963515754560531,0.9765731019212912,0.5582410886564436,0.6864623386886722,0.7956756166109062,1.0,0.458585383287032,0.6935970545551149,0.3739470799650284,0.023426898078708663,0.6036484245439471,0.620231344976185,16.918653682805488,0.6181292760944783
IGRP_WF_21_Kf_dist,5966.0,339.0,13662.0,7903.0,0.7042698241837101,0.946233148295004,0.43016800057682597,0.9757874437540176,0.5914543471795379,0.7029777221654219,0.7948648399798849,1.0,0.4851356562561742,0.6639152457977865,0.4070018199288834,0.024212556245982432,0.569831999423174,0.6335265476466496,17.766319103469446,0.5839714407790849
IGRP_WF_22_Kf_dist,1809.0,104.0,13897.0,12060.0,0.5635450304987442,0.9456351280710924,0.13043478260869565,0.9925719591457752,0.2292485109618553,0.5615033708772355,0.8064365209763327,0.92,0.24324632254144915,0.6585231394250016,0.1235086484710416,0.007428040854224698,0.8695652173913043,0.535385445159302,17.559782608695652,0.8760727213568145
IGRP_WF_23_Kf_dist,2591.0,63.0,13938.0,11278.0,0.5930749910297811,0.976262245666918,0.1868195255606028,0.9955003214056138,0.3136234340010894,0.5911599234831083,0.8039225580072875,0.8800000000000001,0.3105614118119125,0.6264889294148269,0.18301748732740608,0.004499678594386115,0.8131804744393972,0.5527442893401016,41.51841551387301,0.81685606418611
IGRP_WF_24_Kf_dist,2510.0,156.0,13845.0,11359.0,0.5868317186939361,0.9414853713428356,0.18097916216021345,0.9888579387186628,0.30359842757786515,0.5849185504394382,0.8010793693552241,1.0,0.2887153415208425,0.6975711093301065,0.1704862784375666,0.011142061281337049,0.8190208378397865,0.5493175686398984,16.242879803879152,0.8282492416464321
IGRP_WF_25_Kf_dist,7401.0,934.0,13067.0,6468.0,0.7344097595981341,0.8879424115176965,0.5336361669911313,0.933290479251482,0.6666366420464781,0.7334633231213066,0.811632347944369,0.8,0.5099073248392577,0.6657285445446638,0.4678065703246078,0.06670952074851796,0.4663638330088687,0.6689019708216023,7.99940040047412,0.4996984790661338
IGRP_WF_26_Kf_dist,6235.0,502.0,13499.0,7634.0,0.7080731969860065,0.9254861214190292,0.4495637753262672,0.9641454181844152,0.6051635445986606,0.7068545967553412,0.8138439906970995,0.8,0.4831516017423882,0.6063302650024488,0.41471450417803424,0.0358545818155846,0.5504362246737328,0.638764018359911,12.538530713830813,0.5709058138867273
IGRP_WF_27_Kf_dist,7045.0,755.0,13246.0,6824.0,0.7280588446358092,0.9032051282051282,0.5079674093301608,0.9460752803371189,0.6502376667128156,0.7270213448336398,0.8003168366541642,0.8,0.5056823574674448,0.7137353948194871,0.4549812243891976,0.053924719662881225,0.4920325906698392,0.6599900348779273,9.419936023882887,0.520077631131543
IGRP_WF_28_Kf_dist,6672.0,427.0,13574.0,7197.0,0.7264442052386079,0.939850683194816,0.4810728963876271,0.9695021784158274,0.6363983212514307,0.7252875374017272,0.8017015605258236,0.96,0.5170612293337052,0.6523464899772884,0.4516142674242432,0.030497821584172562,0.5189271036123729,0.6535072938231188,15.774008483192427,0.5352510960422008
IGRP_WF_29_Kf_dist,3168.0,362.0,13639.0,10701.0,0.6030498744169358,0.8974504249291785,0.2284231018818949,0.974144703949718,0.3641588597045807,0.6012839029158064,0.7895029916824179,1.0,0.3045263563356159,0.6857500989804934,0.20328216652107045,0.02585529605028212,0.7715768981181051,0.5603533278553822,8.834673617260801,0.7920557335986209
IGRP_WF_30_Kf_dist,2163.0,182.0,13819.0,11706.0,0.5734481521349121,0.9223880597014924,0.15595933376595286,0.9870009285051068,0.2668064635500185,0.5714801311355298,0.7922672586621222,0.92,0.2574916434888002,0.6970653170617488,0.14352242590494524,0.012999071494893221,0.8440406662340472,0.5413907933398628,11.997728747566516,0.8551569120734419
IGRP_WF_31_Kf_dist,6460.0,527.0,13474.0,7409.0,0.7152493720846789,0.924574209245742,0.4657870069940154,0.9623598314406114,0.6194859992328346,0.7140734192173135,0.8098530466100995,1.0,0.4939159231451142,0.6174063956675848,0.4291506777545733,0.03764016855938861,0.5342129930059846,0.6452138102763013,12.374732229455807,0.5551073263378944
IGRP_WF_32_Kf_dist,1956.0,133.0,13868.0,11913.0,0.5677789738069609,0.9363331737673528,0.1410339606316245,0.9905006785229626,0.2451435016919413,0.5657673195772935,0.8139950387957055,1.0,0.2497601463333749,0.6259347459284978,0.1320634100336785,0.009499321477037354,0.8589660393683756,0.5379155191807921,14.846740472205825,0.8672038878855369
IGRP_WF_33_Mc_dist,7486.0,517.0,13484.0,6383.0,0.7524219590958019,0.935399225290516,0.5397649433989473,0.963074066138133,0.6845281638624726,0.7514195047685401,0.8062973381653687,0.9285714285714286,0.5556975855391256,0.629476403849982,0.5038435733133062,0.03692593386186701,0.4602350566010527,0.6787134444052952,14.617502848217914,0.4778812687237718
IGRP_WF_34_Mc_dist,5305.0,153.0,13848.0,8564.0,0.6872264083243631,0.9719677537559546,0.3825077510995746,0.9890722091279196,0.5489729394111864,0.6857899801137471,0.8088060559974937,0.7916666666666666,0.4681632434098924,0.6125673943462207,0.3726452873845778,0.010927790872080564,0.6174922489004254,0.6178832768159914,35.00320930160225,0.6243146286001484
IGRP_WF_35_Mc_dist,7077.0,867.0,13134.0,6792.0,0.7251883745963401,0.8908610271903323,0.5102747133895739,0.9380758517248768,0.6488791087883372,0.7241752825572254,0.7976336079410993,0.988095238095238,0.4965810502182373,0.7046315921919809,0.44925529991490376,0.061924148275123214,0.4897252866104261,0.6591388136103583,8.240318641484917,0.5220529722729234
IGRP_WF_36_Mc_dist,7756.0,454.0,13547.0,6113.0,0.7643702906350915,0.9447015834348356,0.5592328214002451,0.9675737447325192,0.7025680510892703,0.7634032830663822,0.8119301182554614,1.0,0.5778165088530645,0.6297377863573395,0.5278218015274265,0.032426255267480886,0.4407671785997549,0.6890640895218718,17.246296767455572,0.4555385891765828
IGRP_WF_37_Mc_dist,7581.0,653.0,13348.0,6288.0,0.7509508432005741,0.9206946805926646,0.5466147523253299,0.9533604742518392,0.6859702302854817,0.7499876132885845,0.8055751726766279,1.0,0.5479218817482441,0.6435455411434331,0.5009346597577038,0.04663952574816085,0.4533852476746701,0.6797718476268079,11.719989505829927,0.4755653920207564
IGRP_WF_38_Mc_dist,2995.0,152.0,13849.0,10874.0,0.6043774668101902,0.9517000317762948,0.2159492393106929,0.9891436325976716,0.35202162670427833,0.6025464359541822,0.8002112979075087,1.0,0.32400649232708983,0.5994399704803002,0.2058430280974141,0.010856367402328405,0.7840507606893071,0.5601666464425838,19.89148223413823,0.792656126825835
IGRP_WF_39_Mc_dist,6760.0,495.0,13506.0,7109.0,0.7271618227484751,0.9317711922811854,0.4874179825510129,0.9646453824726804,0.6400302972921795,0.7260316825118468,0.8011867182792259,0.9895833333333331,0.5150993921557074,0.6193499500414468,0.4530819110199631,0.035354617527319485,0.5125820174489869,0.6551540140674267,13.786543785245929,0.5313683419445628
IGRP_WF_40_Mc_dist,5859.0,178.0,13823.0,8010.0,0.7062073914603516,0.9705151565347028,0.4224529526281635,0.9872866223841156,0.5886667336481463,0.7048697875061395,0.8083839087356681,1.0,0.4973277802890952,0.5965284416453387,0.4108332240326166,0.012713377615884579,0.5775470473718365,0.6331241698346539,33.229010054757964,0.5849841720504292
IGRP_WF_41_Mc_dist,7605.0,530.0,13471.0,6264.0,0.7562253318980983,0.9348494161032576,0.5483452303698897,0.962145561031355,0.6912379567351391,0.7552453957006223,0.8161757540376136,0.9479166666666669,0.5614261926634635,0.6052815751737678,0.5114876477301444,0.0378544389686451,0.4516547696301103,0.6825943754750443,14.485625604544955,0.4694245734979715
IGRP_WF_42_Mc_dist,6370.0,370.0,13631.0,7499.0,0.7176533907427342,0.9451038575667656,0.4592977143269161,0.9735733161917006,0.6181765248192537,0.7164355152593084,0.8081078142039533,0.9494949494949496,0.5054531729312114,0.6131720495690963,0.4339224607918394,0.02642668380829941,0.5407022856730839,0.6451017510648367,17.38007377916528,0.5553791139101201
IGRP_WF_43_Mc_dist,6969.0,823.0,13178.0,6900.0,0.7228919985647649,0.8943788501026694,0.5024875621890548,0.9412184843939718,0.6434605973870089,0.7218530232915132,0.7991835755126604,1.0,0.4943252015232081,0.6866401279874642,0.4446244263052385,0.05878151560602815,0.4975124378109453,0.6563402729355513,8.54839411690031,0.528583369387695
IGRP_WF_44_Mc_dist,6678.0,354.0,13647.0,7191.0,0.7292787944025835,0.9496587030716724,0.4815055158987671,0.9747160917077352,0.6390124874407923,0.7281108038032511,0.8063426286480809,0.9898989898989898,0.5251828123742339,0.6248394519567174,0.4572842608335834,0.02528390829226484,0.518494484101233,0.654909300316729,19.043951209318184,0.5319441102001439
IGRP_WF_45_Mc_dist,7201.0,532.0,13469.0,6668.0,0.7416576964477933,0.9312039312039312,0.5192155166197996,0.9620027140918506,0.666697528006666,0.7406091153558251,0.8076075589483481,0.898989898989899,0.5373692162071837,0.6234434187345596,0.4822239432226134,0.037997285908149415,0.4807844833802005,0.6688682524705766,13.664542195853036,0.4997745602350722
IGRP_WF_46_Mc_dist,3646.0,140.0,13861.0,10223.0,0.6281664872622892,0.9630216587427364,0.2628884562693777,0.9900007142346976,0.4130274709713962,0.6264445852520376,0.8091946802168251,1.0,0.3690436353249233,0.5918138243469862,0.25375883285083434,0.009999285765302478,0.7371115437306223,0.5755273210430161,26.29072340162541,0.744556577719677
IGRP_WF_47_Mc_dist,7061.0,680.0,13321.0,6808.0,0.7313240043057051,0.9121560521896396,0.5091210613598673,0.9514320405685308,0.6534937528921796,0.7302765509641991,0.8027048571136897,1.0,0.5141290929730248,0.6624422308428806,0.4615143682232021,0.04856795943146918,0.4908789386401327,0.6617815092652392,10.482652911911034,0.5159369431649649
IGRP_WF_48_Mc_dist,5496.0,147.0,13854.0,8373.0,0.6942949407965554,0.9739500265816056,0.3962794722041964,0.9895007499464324,0.5633456334563346,0.6928901110753144,0.8096747531537372,0.8901098901098901,0.4800059390057663,0.6100741288693876,0.3868618661852213,0.010499250053567602,0.6037205277958035,0.6232959913618572,37.74359789340785,0.6101263974064562
IGRP_WF_49_Mc_dist,7417.0,558.0,13443.0,6452.0,0.7484750627915321,0.9300313479623824,0.5347898190208379,0.9601457038782945,0.6790880791063908,0.7474677614495662,0.8074042834996453,0.935,0.5475369213623537,0.6304261606866992,0.4959290263759337,0.0398542961217056,0.4652101809791622,0.675697411409902,13.418624114893818,0.4845204004976009
IGRP_WF_50_Mc_dist,5871.0,232.0,13769.0,7998.0,0.7047003946896304,0.9619859085695559,0.4233181916504434,0.9834297550174989,0.587923092329261,0.7033739733339711,0.8088960164042547,0.9775,0.4917637337031442,0.5913424944698912,0.4078244375704225,0.01657024498250125,0.5766818083495565,0.632563054164561,25.546887936628703,0.586398576418196
IGRP_WF_51_Mc_dist,7023.0,956.0,13045.0,6846.0,0.7200574094007893,0.8801854869031207,0.5063811377893143,0.9317191629169344,0.6428963749542292,0.7190501503531244,0.799857167480116,0.995,0.4845885094245505,0.7059834417582607,0.4389791185952583,0.0682808370830655,0.4936188622106857,0.6558242421195516,7.4161530441299055,0.5297936136306486
IGRP_WF_52_Mc_dist,6899.0,403.0,13598.0,6970.0,0.7354503049874417,0.9448096411941934,0.4974403345590886,0.9712163416898792,0.6517405885409286,0.734328338124484,0.8120521751922698,0.9825,0.5328929367495063,0.616035183946424,0.4697050883209229,0.028783658310120707,0.5025596654409114,0.6611240762349281,17.282040010327044,0.5174538811470951
IGRP_WF_53_Mc_dist,6806.0,378.0,13623.0,7063.0,0.7330104054538931,0.9473830734966592,0.4907347321364193,0.9730019284336832,0.6465586852230086,0.7318683302850513,0.8020832453028383,0.9725,0.5300930498631685,0.6200685456804169,0.4647927494945653,0.02699807156631669,0.5092652678635806,0.6585613458377647,18.17665868952912,0.5233959491564261
IGRP_WF_54_Mc_dist,3364.0,120.0,13881.0,10505.0,0.6187656978830284,0.965556831228473,0.2425553392458,0.9914291836297408,0.3877139399527461,0.6169922614377703,0.8069356767358824,0.965,0.3537365008908829,0.5840344541592862,0.2348133596941917,0.008570816370259268,0.7574446607541999,0.569220044287706,28.30014420650371,0.7639927019104931
IGRP_WF_55_Mc_dist,7099.0,722.0,13279.0,6770.0,0.7311804808037317,0.9076844393300092,0.5118609849304203,0.94843225483894,0.654587367450438,0.7301466198846802,0.7985543161531332,0.985,0.5122231440859011,0.6570843396856739,0.46124139575694895,0.051567745161059934,0.4881390150695796,0.662327298119607,9.925991205001127,0.514679896828766
IGRP_WF_56_Mc_dist,3075.0,147.0,13854.0,10794.0,0.6074273412271259,0.9543761638733704,0.2217174994592256,0.9895007499464324,0.35983851149727925,0.605609124702829,0.8083414275040015,0.99,0.3302782159482049,0.59586132648954,0.21198538636861475,0.010499250053567602,0.7782825005407744,0.5620740019474196,21.117460611759306,0.7865405868392797
IGRP_WF_57_Mc_dist,6715.0,574.0,13427.0,7154.0,0.7227125941872982,0.9212512004390176,0.4841733362174634,0.95900292836226,0.6347480858304188,0.7215881322898616,0.8104893741585539,0.91,0.5042099167063011,0.6211625488248734,0.4441696424892543,0.04099707163774016,0.5158266637825366,0.6523978426704242,11.809949268955931,0.537878090386482
IGRP_WF_58_Mc_dist,6282.0,343.0,13658.0,7587.0,0.7154646573376391,0.9482264150943396,0.4529526281635302,0.9755017498750088,0.6130574802381185,0.7142271890192695,0.8079382008440844,0.95,0.5032518473319463,0.6231439931874218,0.42951190971336783,0.024498250124991072,0.5470473718364698,0.6428806778065427,18.489182935619787,0.5607856386793391
IGRP_WF_59_Mc_dist,7200.0,811.0,13190.0,6669.0,0.731611051309652,0.8987641992260642,0.5191434133679429,0.9420755660309976,0.6581352833638026,0.7306094896994704,0.7976248634713003,0.9875,0.5095504841136401,0.6875624772133008,0.4621391362147661,0.05792443396900221,0.4808565866320571,0.6641824865300368,8.962425315122774,0.5104225223226256
IGRP_WF_60_Mc_dist,7014.0,301.0,13700.0,6855.0,0.7432364549695013,0.9588516746411484,0.5057322085226044,0.9785015356045996,0.6621978851963746,0.7421168720636021,0.8174464187119211,0.91,0.5502895255394599,0.5950371135240752,0.4853148537988696,0.02149846439540033,0.4942677914773956,0.6665045001216249,23.52410847682719,0.5051272517135048
IGRP_WF_61_Mc_dist,6842.0,458.0,13543.0,7027.0,0.7314316469321851,0.9372602739726028,0.4933304492032591,0.9672880508535104,0.6464169304171193,0.7303092500283848,0.8083938891729296,0.965,0.5237992867824557,0.6149634259806062,0.4616492447869267,0.03271194914648954,0.5066695507967409,0.6583859990277102,15.081047203700502,0.523804207391654
IGRP_WF_62_Mc_dist,2551.0,109.0,13892.0,11318.0,0.5899892357373521,0.9590225563909774,0.18393539548633644,0.9922148417970144,0.3086696109867505,0.5880751186416755,0.8080463557218694,0.985,0.29974924181024903,0.5848800919331132,0.17682390786914234,0.007785158202985501,0.8160646045136636,0.5510511701705673,23.62641717618529,0.8224676452487621
IGRP_WF_63_Mc_dist,6919.0,669.0,13332.0,6950.0,0.7266236096160746,0.911834475487612,0.4988823995962218,0.9522176987358046,0.6449177424616676,0.7255500491660132,0.7977090560299018,0.9925,0.5067059142059743,0.6482605219251404,0.4520651922841736,0.04778230126419542,0.5011176004037782,0.6573316241001873,10.44073613863483,0.5262636906130587
IGRP_WF_64_Mc_dist,2859.0,120.0,13881.0,11010.0,0.6006458557588805,0.9597180261832832,0.2061431970581873,0.9914291836297408,0.3393874643874644,0.5987861903439641,0.8118444502607014,0.995,0.31972155082302944,0.5935475338496345,0.1983063946659797,0.008570816370259268,0.7938568029418127,0.5576714475111486,24.051757516764003,0.8007196238014782
IGRP_WF_65_Mc_dist,6682.0,538.0,13463.0,7187.0,0.7228202368137783,0.9254847645429364,0.4817939289061937,0.9615741732733376,0.6336952913841339,0.7216840510897656,0.7997794199768464,1.0,0.5059853235072882,0.6704160530653631,0.4443723550872948,0.03842582672666238,0.5182060710938063,0.6519612590799031,12.538284012296689,0.5389142985504258
IGRP_WF_66_Mc_dist,3392.0,327.0,13674.0,10477.0,0.6123430211697165,0.9120731379403064,0.24457423029778644,0.9766445253910436,0.38571753468273823,0.6106093778444149,0.7883686284699265,1.0,0.3252695425590343,0.6642468040281052,0.22198457899603108,0.023355474608956504,0.7554257697022135,0.5661877354974949,10.47181589724559,0.7734910195700374
IGRP_WF_67_Mc_dist,7743.0,602.0,13399.0,6126.0,0.7585934696806602,0.9278609946075494,0.5582954791261086,0.9570030712091994,0.6971279373368147,0.757649275167654,0.8017198708687974,1.0,0.5625386035861419,0.7033523731633161,0.5162678733000858,0.042996928790800665,0.4417045208738914,0.6862483994878361,12.984543194758544,0.4615497422759425
IGRP_WF_68_Mc_dist,5712.0,448.0,13553.0,8157.0,0.6912450663796197,0.9272727272727272,0.4118537746052347,0.968002285551032,0.5703729592091468,0.6899280300781334,0.7951597495412874,1.0,0.4577210584269748,0.6822821479395527,0.3808539814218516,0.03199771444896793,0.5881462253947654,0.6242745278673423,12.871349772874758,0.6075876412419472
IGRP_WF_69_Mc_dist,4247.0,201.0,13800.0,9622.0,0.6475421600287047,0.9548111510791368,0.30622251063522965,0.9856438825798156,0.4637222252552274,0.6459331966075227,0.8088455219835379,1.0,0.3984665003957376,0.6239428610205423,0.29280398483797754,0.014356117420184273,0.6937774893647704,0.5891896507556997,21.33045458409876,0.7038825093185616
IGRP_WF_70_Mc_dist,1628.0,53.0,13948.0,12241.0,0.5588805166846071,0.9684711481261156,0.11738409402264045,0.9962145561031356,0.20938906752411576,0.556799325062888,0.7949407155074351,1.0,0.2385788594637953,0.7085372577245261,0.11407120058526965,0.003785443896864509,0.8826159059773596,0.5325900187101454,31.00933397001865,0.8859696945504024
IGRP_WF_71_Mc_dist,3946.0,210.0,13791.0,9923.0,0.6364190886257625,0.949470644850818,0.2845194318263753,0.9850010713520464,0.4378363384188627,0.6347602515892108,0.8066696579139209,1.0,0.3783151500527848,0.6262061279441508,0.2704132351004265,0.014998928647953718,0.7154805681736246,0.5815551994602345,18.969316976195625,0.7263754212891681
IGRP_WF_72_Mc_dist,2486.0,130.0,13871.0,11383.0,0.5869034804449229,0.9503058103975536,0.17924868411565362,0.9907149489322192,0.3016075219896876,0.5849818165239363,0.8086718093315842,1.0,0.29138966874353034,0.6493827254533137,0.1706162048864952,0.009285051067780872,0.8207513158843464,0.5492595232438425,19.305083279255896,0.8284434556770769
IGRP_WF_73_Mc_dist,7551.0,728.0,13273.0,6318.0,0.7471833512737711,0.9120666747191692,0.5444516547696301,0.9480037140204272,0.6818674372403829,0.7462276843950286,0.8028783328718798,1.0,0.5388299593236706,0.6763222480655936,0.4933928106809704,0.051996285979572884,0.4555483452303699,0.6775049767750497,10.470972003337351,0.4805343465358554
IGRP_WF_74_Mc_dist,6441.0,290.0,13711.0,7428.0,0.7230714029422318,0.9569157628881296,0.4644170452087389,0.9792871937718736,0.6253398058252427,0.7218521194903061,0.8033552772661516,0.8021978021978022,0.5183387356526967,0.6525598471310837,0.44478334668611097,0.020712806228126563,0.5355829547912611,0.6486115710298499,22.42173465506053,0.5469110167042845
IGRP_WF_75_Mc_dist,7988.0,904.0,13097.0,5881.0,0.7565482597775386,0.8983355825461089,0.5759607758309899,0.9354331833440468,0.7019023768727208,0.7556969795875184,0.8076119698072307,0.859375,0.5485708765773383,0.6972297363410376,0.5122605184145523,0.06456681665595315,0.42403922416901,0.6901148698492992,8.920383653108063,0.4533078703207077
