model name,TP,FP,TN,FN,accuracy,precision,recall,specificity,F1 score,F0.5 score,F0.75 score,b accuracy,AUC value inf,AUC value trn,mcc,log loss,kappa,fall out,miss rate,NPV,lr plus,lr minus,t70_bld_igg,nseq_bld_igg,t70_bld_pd1,nseq_bld_pd1,t70_bld_spt,nseq_bld_spt,t70_pln_igg,nseq_pln_igg,t70_pln_pd1,nseq_pln_pd1,t70_pln_spt,nseq_pln_spt,t70_panc_igg,nseq_panc_igg,t70_panc_pd1,nseq_panc_pd1,t70_panc_spt,nseq_panc_spt
IGRP_WF_23_Kf_tp8,7648,723,13278,6221,0.7508432009999999,0.913630391,0.55144567,0.9483608309999999,0.6877697840000001,0.807551792,0.7389172079999999,0.749903251,0.803922558,0.88,0.5451413970000001,0.626488929,0.500742249,0.051639169000000006,0.44855433,0.680957998,10.67882549,0.47297854899999997,0.04216867469879518,664,0.058011049723756904,724,0.10719530102790015,681,0.12352478363493312,1271,0.07272727272727272,220,0.04984583761562179,1946,0.12463126843657817,1356,0.08791208791208792,1092,0.2120866590649943,1754
IGRP_WF_24_Kf_tp8,7648,700,13301,6221,0.751668461,0.91614758,0.55144567,0.950003571,0.688481793,0.809123802,0.739969581,0.7507246209999999,0.8010793690000001,1.0,0.547363339,0.6975711090000001,0.502391999,0.049996429,0.44855433,0.68133388,11.02970118,0.47216067799999994,0.03765060240963856,664,0.055248618784530384,724,0.09104258443465492,681,0.022029897718332022,1271,0.06363636363636363,220,0.05806783144912641,1946,0.11430678466076696,1356,0.10164835164835165,1092,0.20182440136830102,1754
IGRP_WF_25_Kf_tp8,9141,1842,12159,4728,0.764262648,0.8322862609999999,0.659095825,0.868437969,0.7356349590000001,0.790730264,0.760358544,0.763766897,0.811632348,0.8,0.539778577,0.665728545,0.528051773,0.131562031,0.340904175,0.720021318,5.0097723389999995,0.39254867600000004,0.1852409638554217,664,0.12292817679558012,724,0.20704845814977973,681,0.22344610542879623,1271,0.14545454545454545,220,0.15210688591983557,1946,0.3480825958702065,1356,0.14285714285714285,1092,0.29646522234891676,1754
IGRP_WF_26_Kf_tp8,8164,996,13005,5705,0.759562253,0.8912663759999999,0.588650948,0.9288622240000001,0.709019063,0.8081728009999999,0.75207918,0.758756586,0.8138439909999999,0.8,0.550857009,0.606330265,0.518342804,0.071137776,0.41134905200000005,0.695082843,8.27480113,0.442852601,0.07981927710843373,664,0.0649171270718232,724,0.13069016152716592,681,0.07867820613690008,1271,0.09090909090909091,220,0.10328879753340185,1946,0.1467551622418879,1356,0.09706959706959707,1092,0.24572405929304447,1754
IGRP_WF_27_Kf_tp8,8985,2027,11974,4884,0.752027269,0.815928078,0.647847718,0.855224627,0.722237852,0.7756789890000001,0.746230229,0.751536172,0.800316837,0.8,0.514513079,0.713735395,0.503561337,0.144775373,0.35215228200000004,0.710285918,4.474847508,0.411765834,0.16716867469879518,664,0.11740331491712708,724,0.18502202643171806,681,0.2187254130605822,1271,0.15,220,0.10123329907502569,1946,0.34587020648967554,1356,0.13186813186813187,1092,0.27936145952109465,1754
IGRP_WF_28_Kf_tp8,7864,1190,12811,6005,0.7418371009999999,0.86856638,0.567019973,0.915006071,0.686123108,0.7850653890000001,0.728998647,0.7410130220000001,0.8017015609999999,0.96,0.514622426,0.65234649,0.482816209,0.08499392900000001,0.43298002700000005,0.6808567179999999,6.671299694,0.473199076,0.06475903614457831,664,0.08425414364640885,724,0.13215859030837004,681,0.08969315499606609,1271,0.09090909090909091,220,0.06269270298047276,1946,0.13716814159292035,1356,0.1043956043956044,1092,0.23717217787913342,1754
IGRP_WF_29_Kf_tp8,8042,1318,12683,5827,0.743631145,0.8591880340000001,0.579854351,0.905863867,0.6924103490000001,0.7836831740000001,0.732206525,0.7428591090000001,0.7895029920000001,1.0,0.514215734,0.6857500990000001,0.48646375700000005,0.09413613300000001,0.420145649,0.685197191,6.159742621,0.463806609,0.07981927710843373,664,0.09530386740331492,724,0.14537444933920704,681,0.14162077104642015,1271,0.11363636363636363,220,0.06937307297019528,1946,0.14233038348082597,1356,0.1043956043956044,1092,0.24686431014823262,1754
IGRP_WF_30_Kf_tp8,4078,607,13394,9791,0.626910657,0.8704375670000001,0.294037061,0.9566459540000001,0.439581761,0.6252874970000001,0.510308788,0.625341507,0.7922672590000001,0.92,0.33517272,0.6970653170000001,0.251467987,0.04335404599999999,0.7059629390000001,0.5777011,6.782228817000001,0.737956332,0.04066265060240964,664,0.049723756906077346,724,0.11894273127753303,681,0.01966955153422502,1271,0.05909090909090909,220,0.0539568345323741,1946,0.07743362831858407,1356,0.07417582417582418,1092,0.22519954389965793,1754
IGRP_WF_31_Kf_tp8,9132,1578,12423,4737,0.773412271,0.8526610640000001,0.6584468960000001,0.887293765,0.743073355,0.8051632009999999,0.770812442,0.77287033,0.809853047,1.0,0.560964059,0.617406396,0.5463272610000001,0.112706235,0.341553104,0.7239510490000001,5.842151451,0.38493801899999996,0.13704819277108435,664,0.10911602209944751,724,0.17914831130690162,681,0.1911880409126672,1271,0.1409090909090909,220,0.13617677286742036,1946,0.32890855457227136,1356,0.1346153846153846,1092,0.2748004561003421,1754
IGRP_WF_32_Kf_tp8,7525,779,13222,6344,0.744420524,0.9061897879999999,0.54257697,0.944361117,0.6787534390000001,0.799086758,0.730058016,0.743469044,0.813995039,1.0,0.532330258,0.625934746,0.487860873,0.055638883,0.45742303,0.675764081,9.75175887,0.48437300299999997,0.043674698795180725,664,0.05386740331491713,724,0.09985315712187959,681,0.015735641227380016,1271,0.06818181818181818,220,0.048304213771839674,1946,0.11061946902654868,1356,0.08699633699633699,1092,0.2217787913340935,1754
