model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_15_Kf_dist,9253.0,1984.0,12017.0,4616.0,0.7631862217438106,0.8234404200409362,0.6671713894296633,0.8582958360117134,0.7371146339520434,0.7627336127206883,0.8072988348756173,1.0,0.5355959088407107,0.6071534711290465,0.5259377257805278,0.14170416398828656,0.33282861057033675,0.722479408404978,4.708198902925764,0.3877784286090775
IGRP_WF_16_Kf_dist,9311.0,1673.0,12328.0,4558.0,0.7764262648008612,0.8476875455207574,0.6713533780373495,0.8805085351046353,0.749285800506981,0.7759309565709924,0.8011026158432522,0.96,0.5646623997145598,0.6211714358394481,0.5524035921972441,0.11949146489536462,0.3286466219626505,0.7300722492005212,5.618421187029845,0.37324637849603104
IGRP_WF_17_Kf_dist,9226.0,2320.0,11681.0,4643.0,0.7501614639397202,0.7990646111207345,0.6652246016295335,0.8342975501749875,0.7260279362581152,0.7497610759022605,0.7963533130203111,1.0,0.5070231445889671,0.7215734676788266,0.4999168696247144,0.1657024498250125,0.3347753983704665,0.7155721636853712,4.0145731238858176,0.4012661889037669
IGRP_WF_18_Kf_dist,8364.0,1275.0,12726.0,5505.0,0.7567276641550054,0.8677248677248677,0.6030715985290936,0.9089350760659952,0.7115875446656458,0.7560033372975445,0.8056785716546138,0.8400000000000001,0.5382158568561918,0.5901558035093915,0.5127438665264361,0.09106492393400473,0.3969284014709064,0.6980417969392793,6.622435647847718,0.4366960984593871
IGRP_WF_19_Kf_dist,9020.0,1820.0,12181.0,4849.0,0.7607104413347686,0.8321033210332104,0.6503713317470617,0.8700092850510678,0.7300983447326885,0.7601903083990648,0.8042173825959271,1.0,0.5337049715346373,0.6393432192385443,0.5209169163896341,0.12999071494893222,0.3496286682529382,0.7152671755725191,5.003213744939896,0.4018677435522032
IGRP_WF_20_Kf_dist,8695.0,1607.0,12394.0,5174.0,0.756691783279512,0.8440108716754028,0.6269377748936477,0.885222484108278,0.7194572007777915,0.7560801295009628,0.7956756166109062,1.0,0.5305008012106314,0.6935970545551149,0.5127819514213778,0.11477751589172205,0.3730622251063523,0.7054872495446266,5.462200240377076,0.4214332914082652
IGRP_WF_21_Kf_dist,9349.0,2247.0,11754.0,4520.0,0.7571941155364191,0.8062262849258365,0.6740933016079025,0.8395114634668952,0.7342627135283722,0.7568023825373988,0.7948648399798849,1.0,0.5209905993488981,0.6639152457977865,0.514001868712459,0.16048853653310474,0.32590669839209746,0.7222563598377779,4.2002582624887586,0.3882099442051861
IGRP_WF_22_Kf_dist,6992.0,884.0,13117.0,6877.0,0.7215285252960172,0.8877602844083291,0.5041459369817579,0.9368616527390901,0.6430903656012876,0.7205037948604242,0.8064365209763327,0.92,0.4897173243429761,0.6585231394250016,0.4419077412404412,0.06313834726090993,0.4958540630182421,0.6560468140442133,7.984781972490491,0.529271383419868
IGRP_WF_23_Kf_dist,8175.0,1276.0,12725.0,5694.0,0.7499102978112666,0.8649878319754524,0.5894440839281851,0.9088636525962432,0.701114922813036,0.7491538682622141,0.8039225580072875,0.8800000000000001,0.5262932818359326,0.6264889294148269,0.4990571400238471,0.09113634740375688,0.4105559160718149,0.6908626961289972,6.467716786111692,0.45172443072074503
IGRP_WF_24_Kf_dist,7954.0,969.0,13032.0,5915.0,0.7529960531036958,0.8914042362434159,0.5735092652678636,0.9307906578101564,0.697964197964198,0.7521499615390099,0.8010793693552241,1.0,0.5404622062330543,0.6975711093301065,0.5051491298583296,0.06920934218984358,0.4264907347321365,0.6878133741489418,8.286587433452384,0.4582026378901659
