model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_1_Kf_dist,8714.0,1173.0,12828.0,5155.0,0.7729458198780049,0.8813593607767776,0.6283077366789243,0.9162202699807156,0.7336251894258292,0.7722640033298199,0.8022505618231723,1.0,0.5690612118085222,0.7144612206691815,0.545265994832007,0.08377973001928432,0.3716922633210758,0.7133403770227437,7.499519711203426,0.4056800264077317
IGRP_WF_2_Kf_dist,5888.0,457.0,13544.0,7981.0,0.6972371725870111,0.9279747832939322,0.4245439469320065,0.9673594743232626,0.5825665380429406,0.6959517106276346,0.8029378292556166,0.92,0.4672978290671214,0.6030032159692424,0.3929082212747476,0.03264052567673738,0.5754560530679934,0.6292218350754936,13.006651643315154,0.5948730211905623
IGRP_WF_3_Kf_dist,7509.0,1326.0,12675.0,6360.0,0.7242195909580194,0.8499151103565366,0.5414233181916505,0.9052924791086352,0.6614693446088795,0.7233578986501428,0.8064585520963555,1.0,0.4800137690617141,0.670656022040279,0.4474814432211899,0.0947075208913649,0.4585766818083496,0.6658786446020488,5.716793271494192,0.5065508577513769
IGRP_WF_4_Kf_dist,8429.0,788.0,13213.0,5440.0,0.7765339074273412,0.9145058044917002,0.6077583098997765,0.9437183058352976,0.7302261110629819,0.7757383078675371,0.8023355397360991,0.92,0.5860842691256793,0.6474968862218918,0.5523499767014808,0.056281694164702516,0.3922416901002235,0.708357904894655,10.798507737191334,0.4156342922192711
IGRP_WF_5_Kf_dist,7795.0,1232.0,12769.0,6074.0,0.7378543236454971,0.8635205494627229,0.5620448482226549,0.9120062852653382,0.680904961565339,0.7370255667439966,0.8054753708789453,1.0,0.5065012784946485,0.6544749606402065,0.474832590398848,0.0879937147346618,0.4379551517773452,0.6776521785278353,6.387329480491389,0.4802106727257114
IGRP_WF_6_Kf_dist,6928.0,432.0,13569.0,6941.0,0.7354503049874417,0.9413043478260872,0.4995313288629317,0.9691450610670668,0.6526920721654341,0.7343381949649992,0.8109334418183174,1.0,0.5315614048705557,0.5985551389210276,0.4697155655650037,0.03085493893293336,0.5004686711370683,0.6615797172111165,16.189671609745155,0.516402230421556
IGRP_WF_7_Kf_dist,8144.0,1331.0,12670.0,5725.0,0.7468245425188375,0.8595250659630607,0.5872088831206287,0.9049353617598744,0.6977381768334475,0.7460721224402516,0.8011342720598911,1.0,0.5194634640850119,0.6592972904799795,0.4928803524619504,0.0950646382401257,0.4127911168793713,0.6887741234030986,6.176943330256893,0.4561553612808269
IGRP_WF_8_Kf_dist,5661.0,324.0,13677.0,8208.0,0.6938643702906351,0.9458646616541352,0.4081765087605451,0.9768587958003,0.5702629193109701,0.6925176522804226,0.7953078029937284,0.8400000000000001,0.4688104692682139,0.6336692231930833,0.3860698563626035,0.023141204199700026,0.5918234912394549,0.6249485949280329,17.63851635542096,0.6058434379501065
IGRP_WF_9_Kf_dist,8803.0,1559.0,12442.0,5066.0,0.7622891998564765,0.8495464196101139,0.6347249260941669,0.8886508106563817,0.7265899054929635,0.7616878683752744,0.7999562946455587,0.8400000000000001,0.5414715267201019,0.7008485698259452,0.5240003440708848,0.11134918934361833,0.3652750739058331,0.7106465615718529,5.7003102567315125,0.4110445514994028
IGRP_WF_10_Kf_dist,7973.0,775.0,13226.0,5896.0,0.7606386795837818,0.911408321902149,0.5748792270531401,0.9446468109420756,0.7050448777468276,0.7597630189976079,0.7988114437341597,0.92,0.5597426202944248,0.6423565451193107,0.5204318924202773,0.05535318905792443,0.4251207729468599,0.6916640518774186,10.385656848994858,0.4500314488151357
