model name,TP,FP,TN,FN,accuracy,precision,recall,specificity,F1 score,F0.5 score,F0.75 score,b accuracy,AUC value inf,AUC value trn,mcc,log loss,kappa,fall out,miss rate,NPV,lr plus,lr minus,t60_bld_igg,nseq_bld_igg,t60_bld_pd1,nseq_bld_pd1,t60_bld_spt,nseq_bld_spt,t60_pln_igg,nseq_pln_igg,t60_pln_pd1,nseq_pln_pd1,t60_pln_spt,nseq_pln_spt,t60_panc_igg,nseq_panc_igg,t60_panc_pd1,nseq_panc_pd1,t60_panc_spt,nseq_panc_spt
IGRP_WF_1_Kf_tp8,9479,2744,11257,4390,0.7440258340000001,0.775505195,0.6834667240000001,0.804013999,0.7265828609999999,0.755166425,0.73964774,0.743740362,0.802250562,1.0,0.49119631700000005,0.714461221,0.487753602,0.19598600100000002,0.31653327600000003,0.719435035,3.4873242010000003,0.39369124899999997,0.18674698795180722,664,0.1685082872928177,724,0.23788546255506607,681,0.17466561762391816,1271,0.22727272727272727,220,0.1474820143884892,1946,0.23525073746312683,1356,0.15384615384615385,1092,0.30387685290763966,1754
IGRP_WF_2_Kf_tp8,8756,1162,12839,5113,0.774847506,0.8828392820000001,0.6313360729999999,0.917005928,0.7362004459999999,0.817691115,0.772109527,0.7741710009999999,0.8029378290000001,0.92,0.572644565,0.6030032160000001,0.549079365,0.082994072,0.368663927,0.7151849379999999,7.6070020320000005,0.40203003600000004,0.07530120481927711,664,0.07458563535911603,724,0.14537444933920704,681,0.14162077104642015,1271,0.09090909090909091,220,0.11408016443987667,1946,0.14233038348082597,1356,0.0924908424908425,1092,0.250285062713797,1754
IGRP_WF_3_Kf_tp8,9567,2380,11621,4302,0.76024399,0.800786808,0.6898118109999999,0.8300121420000001,0.741168268,0.775824318,0.756947587,0.7599119759999999,0.806458552,1.0,0.525190074,0.6706560220000001,0.52016376,0.16998785800000002,0.310188189,0.729824782,4.058006369,0.373715243,0.17620481927710843,664,0.17541436464088397,724,0.23348017621145375,681,0.16443745082612116,1271,0.21818181818181817,220,0.15878725590955806,1946,0.22566371681415928,1356,0.15384615384615385,1092,0.31755986316989737,1754
IGRP_WF_4_Kf_tp8,9106,1605,12396,4763,0.771510585,0.8501540470000001,0.656572211,0.8853653309999999,0.740927583,0.802814169,0.768576319,0.7709687709999999,0.80233554,0.92,0.55704508,0.647496886,0.54251987,0.11463466900000001,0.343427789,0.722419721,5.727518711,0.38789387399999997,0.10391566265060241,664,0.10220994475138122,724,0.17033773861967694,681,0.11644374508261211,1271,0.1409090909090909,220,0.08735868448098665,1946,0.16150442477876106,1356,0.11996336996336997,1092,0.29304446978335236,1754
IGRP_WF_5_Kf_tp8,9575,2591,11410,4294,0.752960172,0.7870294259999999,0.6903886370000001,0.81494179,0.7355483,0.765595765,0.7492714659999999,0.752665213,0.805475371,1.0,0.509446404,0.654474961,0.5056230979999999,0.18505821,0.30961136300000003,0.72656648,3.730656619,0.379918379,0.17319277108433734,664,0.1671270718232044,724,0.22466960352422907,681,0.15106215578284815,1271,0.20454545454545456,220,0.17677286742034942,1946,0.21460176991150443,1356,0.1510989010989011,1092,0.2976054732041049,1754
IGRP_WF_6_Kf_tp8,8843,1416,12585,5026,0.7688554,0.8619748509999999,0.6376090560000001,0.898864367,0.7330072940000001,0.805300063,0.765058052,0.7682367109999999,0.8109334420000001,1.0,0.556167735,0.598555139,0.537132488,0.101135633,0.362390944,0.714610187,6.30449463,0.403165324,0.0963855421686747,664,0.09392265193370165,724,0.15565345080763582,681,0.20613690007867821,1271,0.1318181818181818,220,0.07399794450154162,1946,0.15634218289085547,1356,0.1108058608058608,1092,0.2611174458380844,1754
IGRP_WF_7_Kf_tp8,9632,3013,10988,4237,0.739863653,0.761724002,0.6944985220000001,0.784801086,0.726559553,0.7472575220000001,0.736074048,0.739649804,0.801134272,1.0,0.481361229,0.65929729,0.479499092,0.215198914,0.305501478,0.721707718,3.227239895,0.38927249700000005,0.21234939759036145,664,0.19613259668508287,724,0.2657856093979442,681,0.1935483870967742,1271,0.22727272727272727,220,0.18088386433710174,1946,0.24410029498525074,1356,0.16575091575091574,1092,0.4184720638540479,1754
IGRP_WF_8_Kf_tp8,8008,1185,12816,5861,0.747183351,0.8710975740000001,0.5774028410000001,0.9153631879999999,0.694475761,0.7906636909999999,0.7362757390000001,0.746383015,0.7953078029999999,0.84,0.524035457,0.633669223,0.493550444,0.08463681199999999,0.422597159,0.686191573,6.822124197999999,0.461671569,0.060240963855421686,664,0.08425414364640885,724,0.1395007342143906,681,0.04012588512981904,1271,0.10454545454545454,220,0.06731757451181912,1946,0.09882005899705015,1356,0.12362637362637363,1092,0.2542759407069555,1754
IGRP_WF_9_Kf_tp8,9685,2719,11282,4184,0.752314316,0.7807965170000001,0.6983199940000001,0.8057995859999999,0.7372587829999999,0.762778609,0.748952163,0.75205979,0.799956295,0.84,0.507184282,0.70084857,0.5043707270000001,0.194200414,0.301680006,0.729471098,3.595872835,0.37438590299999996,0.23493975903614459,664,0.18646408839779005,724,0.26284875183553597,681,0.17387883556254918,1271,0.21818181818181817,220,0.1408016443987667,1946,0.3893805309734513,1356,0.1565934065934066,1092,0.3215507411630559,1754
IGRP_WF_10_Kf_tp8,9032,1686,12315,4837,0.765949049,0.842694533,0.651236571,0.87958003,0.734697198,0.795897147,0.7620423279999999,0.7654083,0.798811444,0.92,0.545547209,0.642356545,0.5313857129999999,0.12041997,0.34876342899999996,0.717992071,5.408044619,0.396511309,0.15210843373493976,664,0.09944751381215469,724,0.17914831130690162,681,0.22659323367427223,1271,0.13636363636363635,220,0.13052415210688592,1946,0.3407079646017699,1356,0.10805860805860806,1092,0.28905359179019385,1754
