model name,TP,FP,TN,FN,accuracy,precision,recall,specificity,F1 score,F0.5 score,F0.75 score,b accuracy,AUC value inf,AUC value trn,mcc,log loss,kappa,fall out,miss rate,NPV,lr plus,lr minus,t60_bld_igg,nseq_bld_igg,t60_bld_pd1,nseq_bld_pd1,t60_bld_spt,nseq_bld_spt,t60_pln_igg,nseq_pln_igg,t60_pln_pd1,nseq_pln_pd1,t60_pln_spt,nseq_pln_spt,t60_panc_igg,nseq_panc_igg,t60_panc_pd1,nseq_panc_pd1,t60_panc_spt,nseq_panc_spt
IGRP_WF_1_Kf_tp14,9302,2377,11624,4567,0.7508432009999999,0.796472301,0.670704449,0.830226412,0.728197902,0.76768177,0.746105844,0.750465431,0.8007721520000001,1,0.507621753,0.63021133,0.5013040129999999,0.169773588,0.329295551,0.717929714,3.95058182,0.396633432,0.19728915662650603,664,0.15331491712707182,724,0.21292217327459617,681,0.24547600314712825,1271,0.20909090909090908,220,0.12178828365878726,1946,0.3687315634218289,1356,0.1620879120879121,1092,0.3215507411630559,1754
IGRP_WF_2_Kf_tp14,7678,932,13069,6191,0.744420524,0.891753775,0.5536087679999999,0.933433326,0.683126474,0.7946759409999999,0.731012526,0.743521047,0.803411957,1,0.527034303,0.5969151999999999,0.487914234,0.066566674,0.446391232,0.678556594,8.316605533999999,0.478225086,0.07228915662650602,664,0.0718232044198895,724,0.09251101321585903,681,0.02832415420928403,1271,0.08181818181818182,220,0.05549845837615622,1946,0.12020648967551623,1356,0.09065934065934066,1092,0.16476624857468644,1754
IGRP_WF_3_Kf_tp14,9336,2238,11763,4533,0.757050592,0.8066355620000001,0.673155959,0.840154275,0.7338757220000001,0.775866367,0.752891082,0.756655117,0.800671395,1,0.52083454,0.6778038040000001,0.513710954,0.159845725,0.32684404100000003,0.7218335790000001,4.211285338,0.389028599,0.2003012048192771,664,0.15607734806629833,724,0.19089574155653452,681,0.2682926829268293,1271,0.2,220,0.13566289825282632,1946,0.38495575221238937,1356,0.14652014652014653,1092,0.28335233751425315,1754
IGRP_WF_4_Kf_tp14,9073,1503,12498,4796,0.773986365,0.8578857790000001,0.654192804,0.892650525,0.742319493,0.8075943959999999,0.771416522,0.773421665,0.814880053,1,0.563451542,0.604543119,0.547456075,0.107349475,0.34580719600000004,0.7226783859999999,6.094047538,0.38739370700000003,0.10692771084337349,664,0.09944751381215469,724,0.1644640234948605,681,0.17702596380802518,1271,0.14545454545454545,220,0.08581706063720453,1946,0.15634218289085547,1356,0.11538461538461539,1092,0.2702394526795895,1754
IGRP_WF_5_Kf_tp14,9297,2264,11737,4572,0.754718335,0.80416919,0.670343933,0.838297264,0.731183641,0.7732936309999999,0.7502493570000001,0.754320598,0.7872370670000001,1,0.516181301,0.633280835,0.509040523,0.16170273599999999,0.329656067,0.7196639890000001,4.14553242,0.39324483299999996,0.19578313253012047,664,0.1505524861878453,724,0.21585903083700442,681,0.24468922108575925,1271,0.15,220,0.13926002055498457,1946,0.37610619469026546,1356,0.13736263736263737,1092,0.2958950969213227,1754
IGRP_WF_6_Kf_tp14,8591,1161,12840,5278,0.768963043,0.8809474979999999,0.619439037,0.9170773520000001,0.727403582,0.81235698,0.764723895,0.7682581940000001,0.803977996,1,0.562448963,0.570230185,0.537268205,0.082922648,0.380560963,0.708687493,7.470082647000001,0.41497149899999997,0.09337349397590361,664,0.08839779005524862,724,0.13509544787077826,681,0.15656963021243114,1271,0.1409090909090909,220,0.07399794450154162,1946,0.13864306784660768,1356,0.10256410256410256,1092,0.24743443557582667,1754
IGRP_WF_7_Kf_tp14,9568,2674,11327,4301,0.749730893,0.781571639,0.689883914,0.809013642,0.732871204,0.761334883,0.745884694,0.749448778,0.789603829,1,0.502615166,0.691548796,0.4991736,0.190986358,0.310116086,0.724788841,3.612215661,0.38332615200000003,0.20481927710843373,664,0.19060773480662985,724,0.2657856093979442,681,0.2769472856018883,1271,0.22272727272727272,220,0.17317574511819117,1946,0.24705014749262535,1356,0.16391941391941392,1092,0.3757126567844926,1754
IGRP_WF_8_Kf_tp14,7611,1324,12677,6258,0.7279512020000001,0.851818691,0.54877785,0.905435326,0.667514471,0.767098712,0.710561989,0.7271065879999999,0.8007202459999999,1,0.48661097200000003,0.5988658579999999,0.45497618100000004,0.094564674,0.45122215,0.6695009239999999,5.803201417,0.49834829399999997,0.09789156626506024,664,0.09530386740331492,724,0.14831130690161526,681,0.08103855232100708,1271,0.13636363636363635,220,0.08376156217882837,1946,0.11504424778761062,1356,0.12179487179487179,1092,0.2531356898517674,1754
IGRP_WF_9_Kf_tp14,9312,2085,11916,4557,0.761679225,0.81705712,0.671425481,0.8510820659999999,0.737117074,0.7830869359999999,0.75787911,0.761253773,0.795473835,1,0.531389595,0.660362924,0.522946932,0.148917934,0.328574519,0.723365507,4.508694563,0.386066787,0.16114457831325302,664,0.15469613259668508,724,0.21145374449339208,681,0.11487018095987411,1271,0.16818181818181818,220,0.13463514902363824,1946,0.19837758112094395,1356,0.1446886446886447,1092,0.27765108323831245,1754
IGRP_WF_10_Kf_tp14,9117,1654,12347,4752,0.7701471120000001,0.8464395140000001,0.657365347,0.8818655809999999,0.740016234,0.800396819,0.767018781,0.769615464,0.807770841,1,0.55368598,0.6115244879999999,0.539799327,0.118134419,0.34263465299999996,0.7220890109999999,5.564553945,0.388533877,0.17319277108433734,664,0.11602209944751381,724,0.2026431718061674,681,0.23131392604248624,1271,0.15,220,0.1366906474820144,1946,0.3414454277286136,1356,0.1227106227106227,1092,0.3181299885974915,1754
